[locomo] convert_raw_external
[locomo] skip convert_raw_external (already done)
[locomo] prepare_external
[locomo] skip prepare_external (already done)
[locomo] run_external_retrieval variant=tfidf
[retrieval] 1689/1986 query_id=conv-49_qa0102
[retrieval] 1690/1986 query_id=conv-49_qa0103
[retrieval] 1691/1986 query_id=conv-49_qa0104
[retrieval] 1692/1986 query_id=conv-49_qa0105
[retrieval] 1693/1986 query_id=conv-49_qa0106
[retrieval] 1694/1986 query_id=conv-49_qa0107
[retrieval] 1695/1986 query_id=conv-49_qa0108
[retrieval] 1696/1986 query_id=conv-49_qa0109
[retrieval] 1697/1986 query_id=conv-49_qa0110
[retrieval] 1698/1986 query_id=conv-49_qa0111
[retrieval] 1699/1986 query_id=conv-49_qa0112
[retrieval] 1700/1986 query_id=conv-49_qa0113
[retrieval] 1701/1986 query_id=conv-49_qa0114
[retrieval] 1702/1986 query_id=conv-49_qa0115
[retrieval] 1703/1986 query_id=conv-49_qa0116
[retrieval] 1704/1986 query_id=conv-49_qa0117
[retrieval] 1705/1986 query_id=conv-49_qa0118
[retrieval] 1706/1986 query_id=conv-49_qa0119
[retrieval] 1707/1986 query_id=conv-49_qa0120
[retrieval] 1708/1986 query_id=conv-49_qa0121
[retrieval] 1709/1986 query_id=conv-49_qa0122
[retrieval] 1710/1986 query_id=conv-49_qa0123
[retrieval] 1711/1986 query_id=conv-49_qa0124
[retrieval] 1712/1986 query_id=conv-49_qa0125
[retrieval] 1713/1986 query_id=conv-49_qa0126
[retrieval] 1714/1986 query_id=conv-49_qa0127
[retrieval] 1715/1986 query_id=conv-49_qa0128
[retrieval] 1716/1986 query_id=conv-49_qa0129
[retrieval] 1717/1986 query_id=conv-49_qa0130
[retrieval] 1718/1986 query_id=conv-49_qa0131
[retrieval] 1719/1986 query_id=conv-49_qa0132
[retrieval] 1720/1986 query_id=conv-49_qa0133
[retrieval] 1721/1986 query_id=conv-49_qa0134
[retrieval] 1722/1986 query_id=conv-49_qa0135
[retrieval] 1723/1986 query_id=conv-49_qa0136
[retrieval] 1724/1986 query_id=conv-49_qa0137
[retrieval] 1725/1986 query_id=conv-49_qa0138
[retrieval] 1726/1986 query_id=conv-49_qa0139
[retrieval] 1727/1986 query_id=conv-49_qa0140
[retrieval] 1728/1986 query_id=conv-49_qa0141
[retrieval] 1729/1986 query_id=conv-49_qa0142
[retrieval] 1730/1986 query_id=conv-49_qa0143
[retrieval] 1731/1986 query_id=conv-49_qa0144
[retrieval] 1732/1986 query_id=conv-49_qa0145
[retrieval] 1733/1986 query_id=conv-49_qa0146
[retrieval] 1734/1986 query_id=conv-49_qa0147
[retrieval] 1735/1986 query_id=conv-49_qa0148
[retrieval] 1736/1986 query_id=conv-49_qa0149
[retrieval] 1737/1986 query_id=conv-49_qa0150
[retrieval] 1738/1986 query_id=conv-49_qa0151
[retrieval] 1739/1986 query_id=conv-49_qa0152
[retrieval] 1740/1986 query_id=conv-49_qa0153
[retrieval] 1741/1986 query_id=conv-49_qa0154
[retrieval] 1742/1986 query_id=conv-49_qa0155
[retrieval] 1743/1986 query_id=conv-49_qa0156
[retrieval] 1744/1986 query_id=conv-49_qa0157
[retrieval] 1745/1986 query_id=conv-49_qa0158
[retrieval] 1746/1986 query_id=conv-49_qa0159
[retrieval] 1747/1986 query_id=conv-49_qa0160
[retrieval] 1748/1986 query_id=conv-49_qa0161
[retrieval] 1749/1986 query_id=conv-49_qa0162
[retrieval] 1750/1986 query_id=conv-49_qa0163
[retrieval] 1751/1986 query_id=conv-49_qa0164
[retrieval] 1752/1986 query_id=conv-49_qa0165
[retrieval] 1753/1986 query_id=conv-49_qa0166
[retrieval] 1754/1986 query_id=conv-49_qa0167
[retrieval] 1755/1986 query_id=conv-49_qa0168
[retrieval] 1756/1986 query_id=conv-49_qa0169
[retrieval] 1757/1986 query_id=conv-49_qa0170
[retrieval] 1758/1986 query_id=conv-49_qa0171
[retrieval] 1759/1986 query_id=conv-49_qa0172
[retrieval] 1760/1986 query_id=conv-49_qa0173
[retrieval] 1761/1986 query_id=conv-49_qa0174
[retrieval] 1762/1986 query_id=conv-49_qa0175
[retrieval] 1763/1986 query_id=conv-49_qa0176
[retrieval] 1764/1986 query_id=conv-49_qa0177
[retrieval] 1765/1986 query_id=conv-49_qa0178
[retrieval] 1766/1986 query_id=conv-49_qa0179
[retrieval] 1767/1986 query_id=conv-49_qa0180
[retrieval] 1768/1986 query_id=conv-49_qa0181
[retrieval] 1769/1986 query_id=conv-49_qa0182
[retrieval] 1770/1986 query_id=conv-49_qa0183
[retrieval] 1771/1986 query_id=conv-49_qa0184
[retrieval] 1772/1986 query_id=conv-49_qa0185
[retrieval] 1773/1986 query_id=conv-49_qa0186
[retrieval] 1774/1986 query_id=conv-49_qa0187
[retrieval] 1775/1986 query_id=conv-49_qa0188
[retrieval] 1776/1986 query_id=conv-49_qa0189
[retrieval] 1777/1986 query_id=conv-49_qa0190
[retrieval] 1778/1986 query_id=conv-49_qa0191
[retrieval] 1779/1986 query_id=conv-49_qa0192
[retrieval] 1780/1986 query_id=conv-49_qa0193
[retrieval] 1781/1986 query_id=conv-49_qa0194
[retrieval] 1782/1986 query_id=conv-49_qa0195
[retrieval] 1783/1986 query_id=conv-50_qa0000
[retrieval] 1784/1986 query_id=conv-50_qa0001
[retrieval] 1785/1986 query_id=conv-50_qa0002
[retrieval] 1786/1986 query_id=conv-50_qa0003
[retrieval] 1787/1986 query_id=conv-50_qa0004
[retrieval] 1788/1986 query_id=conv-50_qa0005
[retrieval] 1789/1986 query_id=conv-50_qa0006
[retrieval] 1790/1986 query_id=conv-50_qa0007
[retrieval] 1791/1986 query_id=conv-50_qa0008
[retrieval] 1792/1986 query_id=conv-50_qa0009
[retrieval] 1793/1986 query_id=conv-50_qa0010
[retrieval] 1794/1986 query_id=conv-50_qa0011
[retrieval] 1795/1986 query_id=conv-50_qa0012
[retrieval] 1796/1986 query_id=conv-50_qa0013
[retrieval] 1797/1986 query_id=conv-50_qa0014
[retrieval] 1798/1986 query_id=conv-50_qa0015
[retrieval] 1799/1986 query_id=conv-50_qa0016
[retrieval] 1800/1986 query_id=conv-50_qa0017
[retrieval] 1801/1986 query_id=conv-50_qa0018
[retrieval] 1802/1986 query_id=conv-50_qa0019
[retrieval] 1803/1986 query_id=conv-50_qa0020
[retrieval] 1804/1986 query_id=conv-50_qa0021
[retrieval] 1805/1986 query_id=conv-50_qa0022
[retrieval] 1806/1986 query_id=conv-50_qa0023
[retrieval] 1807/1986 query_id=conv-50_qa0024
[retrieval] 1808/1986 query_id=conv-50_qa0025
[retrieval] 1809/1986 query_id=conv-50_qa0026
[retrieval] 1810/1986 query_id=conv-50_qa0027
[retrieval] 1811/1986 query_id=conv-50_qa0028
[retrieval] 1812/1986 query_id=conv-50_qa0029
[retrieval] 1813/1986 query_id=conv-50_qa0030
[retrieval] 1814/1986 query_id=conv-50_qa0031
[retrieval] 1815/1986 query_id=conv-50_qa0032
[retrieval] 1816/1986 query_id=conv-50_qa0033
[retrieval] 1817/1986 query_id=conv-50_qa0034
[retrieval] 1818/1986 query_id=conv-50_qa0035
[retrieval] 1819/1986 query_id=conv-50_qa0036
[retrieval] 1820/1986 query_id=conv-50_qa0037
[retrieval] 1821/1986 query_id=conv-50_qa0038
[retrieval] 1822/1986 query_id=conv-50_qa0039
[retrieval] 1823/1986 query_id=conv-50_qa0040
[retrieval] 1824/1986 query_id=conv-50_qa0041
[retrieval] 1825/1986 query_id=conv-50_qa0042
[retrieval] 1826/1986 query_id=conv-50_qa0043
[retrieval] 1827/1986 query_id=conv-50_qa0044
[retrieval] 1828/1986 query_id=conv-50_qa0045
[retrieval] 1829/1986 query_id=conv-50_qa0046
[retrieval] 1830/1986 query_id=conv-50_qa0047
[retrieval] 1831/1986 query_id=conv-50_qa0048
[retrieval] 1832/1986 query_id=conv-50_qa0049
[retrieval] 1833/1986 query_id=conv-50_qa0050
[retrieval] 1834/1986 query_id=conv-50_qa0051
[retrieval] 1835/1986 query_id=conv-50_qa0052
[retrieval] 1836/1986 query_id=conv-50_qa0053
[retrieval] 1837/1986 query_id=conv-50_qa0054
[retrieval] 1838/1986 query_id=conv-50_qa0055
[retrieval] 1839/1986 query_id=conv-50_qa0056
[retrieval] 1840/1986 query_id=conv-50_qa0057
[retrieval] 1841/1986 query_id=conv-50_qa0058
[retrieval] 1842/1986 query_id=conv-50_qa0059
[retrieval] 1843/1986 query_id=conv-50_qa0060
[retrieval] 1844/1986 query_id=conv-50_qa0061
[retrieval] 1845/1986 query_id=conv-50_qa0062
[retrieval] 1846/1986 query_id=conv-50_qa0063
[retrieval] 1847/1986 query_id=conv-50_qa0064
[retrieval] 1848/1986 query_id=conv-50_qa0065
[retrieval] 1849/1986 query_id=conv-50_qa0066
[retrieval] 1850/1986 query_id=conv-50_qa0067
[retrieval] 1851/1986 query_id=conv-50_qa0068
[retrieval] 1852/1986 query_id=conv-50_qa0069
[retrieval] 1853/1986 query_id=conv-50_qa0070
[retrieval] 1854/1986 query_id=conv-50_qa0071
[retrieval] 1855/1986 query_id=conv-50_qa0072
[retrieval] 1856/1986 query_id=conv-50_qa0073
[retrieval] 1857/1986 query_id=conv-50_qa0074
[retrieval] 1858/1986 query_id=conv-50_qa0075
[retrieval] 1859/1986 query_id=conv-50_qa0076
[retrieval] 1860/1986 query_id=conv-50_qa0077
[retrieval] 1861/1986 query_id=conv-50_qa0078
[retrieval] 1862/1986 query_id=conv-50_qa0079
[retrieval] 1863/1986 query_id=conv-50_qa0080
[retrieval] 1864/1986 query_id=conv-50_qa0081
[retrieval] 1865/1986 query_id=conv-50_qa0082
[retrieval] 1866/1986 query_id=conv-50_qa0083
[retrieval] 1867/1986 query_id=conv-50_qa0084
[retrieval] 1868/1986 query_id=conv-50_qa0085
[retrieval] 1869/1986 query_id=conv-50_qa0086
[retrieval] 1870/1986 query_id=conv-50_qa0087
[retrieval] 1871/1986 query_id=conv-50_qa0088
[retrieval] 1872/1986 query_id=conv-50_qa0089
[retrieval] 1873/1986 query_id=conv-50_qa0090
[retrieval] 1874/1986 query_id=conv-50_qa0091
[retrieval] 1875/1986 query_id=conv-50_qa0092
[retrieval] 1876/1986 query_id=conv-50_qa0093
[retrieval] 1877/1986 query_id=conv-50_qa0094
[retrieval] 1878/1986 query_id=conv-50_qa0095
[retrieval] 1879/1986 query_id=conv-50_qa0096
[retrieval] 1880/1986 query_id=conv-50_qa0097
[retrieval] 1881/1986 query_id=conv-50_qa0098
[retrieval] 1882/1986 query_id=conv-50_qa0099
[retrieval] 1883/1986 query_id=conv-50_qa0100
[retrieval] 1884/1986 query_id=conv-50_qa0101
[retrieval] 1885/1986 query_id=conv-50_qa0102
[retrieval] 1886/1986 query_id=conv-50_qa0103
[retrieval] 1887/1986 query_id=conv-50_qa0104
[retrieval] 1888/1986 query_id=conv-50_qa0105
[retrieval] 1889/1986 query_id=conv-50_qa0106
[retrieval] 1890/1986 query_id=conv-50_qa0107
[retrieval] 1891/1986 query_id=conv-50_qa0108
[retrieval] 1892/1986 query_id=conv-50_qa0109
[retrieval] 1893/1986 query_id=conv-50_qa0110
[retrieval] 1894/1986 query_id=conv-50_qa0111
[retrieval] 1895/1986 query_id=conv-50_qa0112
[retrieval] 1896/1986 query_id=conv-50_qa0113
[retrieval] 1897/1986 query_id=conv-50_qa0114
[retrieval] 1898/1986 query_id=conv-50_qa0115
[retrieval] 1899/1986 query_id=conv-50_qa0116
[retrieval] 1900/1986 query_id=conv-50_qa0117
[retrieval] 1901/1986 query_id=conv-50_qa0118
[retrieval] 1902/1986 query_id=conv-50_qa0119
[retrieval] 1903/1986 query_id=conv-50_qa0120
[retrieval] 1904/1986 query_id=conv-50_qa0121
[retrieval] 1905/1986 query_id=conv-50_qa0122
[retrieval] 1906/1986 query_id=conv-50_qa0123
[retrieval] 1907/1986 query_id=conv-50_qa0124
[retrieval] 1908/1986 query_id=conv-50_qa0125
[retrieval] 1909/1986 query_id=conv-50_qa0126
[retrieval] 1910/1986 query_id=conv-50_qa0127
[retrieval] 1911/1986 query_id=conv-50_qa0128
[retrieval] 1912/1986 query_id=conv-50_qa0129
[retrieval] 1913/1986 query_id=conv-50_qa0130
[retrieval] 1914/1986 query_id=conv-50_qa0131
[retrieval] 1915/1986 query_id=conv-50_qa0132
[retrieval] 1916/1986 query_id=conv-50_qa0133
[retrieval] 1917/1986 query_id=conv-50_qa0134
[retrieval] 1918/1986 query_id=conv-50_qa0135
[retrieval] 1919/1986 query_id=conv-50_qa0136
[retrieval] 1920/1986 query_id=conv-50_qa0137
[retrieval] 1921/1986 query_id=conv-50_qa0138
[retrieval] 1922/1986 query_id=conv-50_qa0139
[retrieval] 1923/1986 query_id=conv-50_qa0140
[retrieval] 1924/1986 query_id=conv-50_qa0141
[retrieval] 1925/1986 query_id=conv-50_qa0142
[retrieval] 1926/1986 query_id=conv-50_qa0143
[retrieval] 1927/1986 query_id=conv-50_qa0144
[retrieval] 1928/1986 query_id=conv-50_qa0145
[retrieval] 1929/1986 query_id=conv-50_qa0146
[retrieval] 1930/1986 query_id=conv-50_qa0147
[retrieval] 1931/1986 query_id=conv-50_qa0148
[retrieval] 1932/1986 query_id=conv-50_qa0149
[retrieval] 1933/1986 query_id=conv-50_qa0150
[retrieval] 1934/1986 query_id=conv-50_qa0151
[retrieval] 1935/1986 query_id=conv-50_qa0152
[retrieval] 1936/1986 query_id=conv-50_qa0153
[retrieval] 1937/1986 query_id=conv-50_qa0154
[retrieval] 1938/1986 query_id=conv-50_qa0155
[retrieval] 1939/1986 query_id=conv-50_qa0156
[retrieval] 1940/1986 query_id=conv-50_qa0157
[retrieval] 1941/1986 query_id=conv-50_qa0158
[retrieval] 1942/1986 query_id=conv-50_qa0159
[retrieval] 1943/1986 query_id=conv-50_qa0160
[retrieval] 1944/1986 query_id=conv-50_qa0161
[retrieval] 1945/1986 query_id=conv-50_qa0162
[retrieval] 1946/1986 query_id=conv-50_qa0163
[retrieval] 1947/1986 query_id=conv-50_qa0164
[retrieval] 1948/1986 query_id=conv-50_qa0165
[retrieval] 1949/1986 query_id=conv-50_qa0166
[retrieval] 1950/1986 query_id=conv-50_qa0167
[retrieval] 1951/1986 query_id=conv-50_qa0168
[retrieval] 1952/1986 query_id=conv-50_qa0169
[retrieval] 1953/1986 query_id=conv-50_qa0170
[retrieval] 1954/1986 query_id=conv-50_qa0171
[retrieval] 1955/1986 query_id=conv-50_qa0172
[retrieval] 1956/1986 query_id=conv-50_qa0173
[retrieval] 1957/1986 query_id=conv-50_qa0174
[retrieval] 1958/1986 query_id=conv-50_qa0175
[retrieval] 1959/1986 query_id=conv-50_qa0176
[retrieval] 1960/1986 query_id=conv-50_qa0177
[retrieval] 1961/1986 query_id=conv-50_qa0178
[retrieval] 1962/1986 query_id=conv-50_qa0179
[retrieval] 1963/1986 query_id=conv-50_qa0180
[retrieval] 1964/1986 query_id=conv-50_qa0181
[retrieval] 1965/1986 query_id=conv-50_qa0182
[retrieval] 1966/1986 query_id=conv-50_qa0183
[retrieval] 1967/1986 query_id=conv-50_qa0184
[retrieval] 1968/1986 query_id=conv-50_qa0185
[retrieval] 1969/1986 query_id=conv-50_qa0186
[retrieval] 1970/1986 query_id=conv-50_qa0187
[retrieval] 1971/1986 query_id=conv-50_qa0188
[retrieval] 1972/1986 query_id=conv-50_qa0189
[retrieval] 1973/1986 query_id=conv-50_qa0190
[retrieval] 1974/1986 query_id=conv-50_qa0191
[retrieval] 1975/1986 query_id=conv-50_qa0192
[retrieval] 1976/1986 query_id=conv-50_qa0193
[retrieval] 1977/1986 query_id=conv-50_qa0194
[retrieval] 1978/1986 query_id=conv-50_qa0195
[retrieval] 1979/1986 query_id=conv-50_qa0196
[retrieval] 1980/1986 query_id=conv-50_qa0197
[retrieval] 1981/1986 query_id=conv-50_qa0198
[retrieval] 1982/1986 query_id=conv-50_qa0199
[retrieval] 1983/1986 query_id=conv-50_qa0200
[retrieval] 1984/1986 query_id=conv-50_qa0201
[retrieval] 1985/1986 query_id=conv-50_qa0202
[retrieval] 1986/1986 query_id=conv-50_qa0203
{
  "retrieval_diagnostics": "/gfs/space/private/wujn/Learn/agent_memory/outputs/external_runs/locomo/hybrid_bge_m3/retrieval_diagnostics.jsonl",
  "retrieval_summary": "/gfs/space/private/wujn/Learn/agent_memory/outputs/external_runs/locomo/hybrid_bge_m3/retrieval_summary.json"
}
[locomo] run_external_retrieval variant=hybrid_bge_m3_rerank
`torch_dtype` is deprecated! Use `dtype` instead!
Loading weights:   0%|          | 0/391 [00:00<?, ?it/s]Loading weights:   1%|▏         | 5/391 [00:00<00:30, 12.75it/s]Loading weights:  61%|██████    | 239/391 [00:00<00:00, 631.15it/s]Loading weights:  96%|█████████▌| 375/391 [00:00<00:00, 788.29it/s]Loading weights: 100%|██████████| 391/391 [00:00<00:00, 570.23it/s]
Loading weights:   0%|          | 0/393 [00:00<?, ?it/s]Loading weights:   2%|▏         | 9/393 [00:00<00:27, 13.86it/s]Loading weights:  66%|██████▌   | 259/393 [00:00<00:00, 461.27it/s]Loading weights: 100%|██████████| 393/393 [00:00<00:00, 454.20it/s]
[retrieval] 1/1986 query_id=conv-26_qa0000
/gfs/space/private/wujn/Learn/agent_memory/src/memory_collapse/external_retrieval.py:342: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  self._torch.cuda.amp.autocast(dtype=self._torch.bfloat16)
/gfs/space/private/wujn/Learn/agent_memory/src/memory_collapse/external_retrieval.py:413: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  self._torch.cuda.amp.autocast(dtype=self._torch.bfloat16)
[retrieval] 2/1986 query_id=conv-26_qa0001
[retrieval] 3/1986 query_id=conv-26_qa0002
[retrieval] 4/1986 query_id=conv-26_qa0003
[retrieval] 5/1986 query_id=conv-26_qa0004
[retrieval] 6/1986 query_id=conv-26_qa0005
[retrieval] 7/1986 query_id=conv-26_qa0006
[retrieval] 8/1986 query_id=conv-26_qa0007
[retrieval] 9/1986 query_id=conv-26_qa0008
[retrieval] 10/1986 query_id=conv-26_qa0009
[retrieval] 11/1986 query_id=conv-26_qa0010
[retrieval] 12/1986 query_id=conv-26_qa0011
[retrieval] 13/1986 query_id=conv-26_qa0012
[retrieval] 14/1986 query_id=conv-26_qa0013
[retrieval] 15/1986 query_id=conv-26_qa0014
[retrieval] 16/1986 query_id=conv-26_qa0015
[retrieval] 17/1986 query_id=conv-26_qa0016
[retrieval] 18/1986 query_id=conv-26_qa0017
[retrieval] 19/1986 query_id=conv-26_qa0018
[retrieval] 20/1986 query_id=conv-26_qa0019
[retrieval] 21/1986 query_id=conv-26_qa0020
[retrieval] 22/1986 query_id=conv-26_qa0021
[retrieval] 23/1986 query_id=conv-26_qa0022
[retrieval] 24/1986 query_id=conv-26_qa0023
[retrieval] 25/1986 query_id=conv-26_qa0024
[retrieval] 26/1986 query_id=conv-26_qa0025
[retrieval] 27/1986 query_id=conv-26_qa0026
[retrieval] 28/1986 query_id=conv-26_qa0027
[retrieval] 29/1986 query_id=conv-26_qa0028
[retrieval] 30/1986 query_id=conv-26_qa0029
[retrieval] 31/1986 query_id=conv-26_qa0030
[retrieval] 32/1986 query_id=conv-26_qa0031
[retrieval] 33/1986 query_id=conv-26_qa0032
[retrieval] 34/1986 query_id=conv-26_qa0033
[retrieval] 35/1986 query_id=conv-26_qa0034
[retrieval] 36/1986 query_id=conv-26_qa0035
[retrieval] 37/1986 query_id=conv-26_qa0036
[retrieval] 38/1986 query_id=conv-26_qa0037
[retrieval] 39/1986 query_id=conv-26_qa0038
[retrieval] 40/1986 query_id=conv-26_qa0039
[retrieval] 41/1986 query_id=conv-26_qa0040
[retrieval] 42/1986 query_id=conv-26_qa0041
[retrieval] 43/1986 query_id=conv-26_qa0042
[retrieval] 44/1986 query_id=conv-26_qa0043
[retrieval] 45/1986 query_id=conv-26_qa0044
[retrieval] 46/1986 query_id=conv-26_qa0045
[retrieval] 47/1986 query_id=conv-26_qa0046
[retrieval] 48/1986 query_id=conv-26_qa0047
[retrieval] 49/1986 query_id=conv-26_qa0048
[retrieval] 50/1986 query_id=conv-26_qa0049
[retrieval] 51/1986 query_id=conv-26_qa0050
[retrieval] 52/1986 query_id=conv-26_qa0051
[retrieval] 53/1986 query_id=conv-26_qa0052
[retrieval] 54/1986 query_id=conv-26_qa0053
[retrieval] 55/1986 query_id=conv-26_qa0054
[retrieval] 56/1986 query_id=conv-26_qa0055
[retrieval] 57/1986 query_id=conv-26_qa0056
[retrieval] 58/1986 query_id=conv-26_qa0057
[retrieval] 59/1986 query_id=conv-26_qa0058
[retrieval] 60/1986 query_id=conv-26_qa0059
[retrieval] 61/1986 query_id=conv-26_qa0060
[retrieval] 62/1986 query_id=conv-26_qa0061
[retrieval] 63/1986 query_id=conv-26_qa0062
[retrieval] 64/1986 query_id=conv-26_qa0063
[retrieval] 65/1986 query_id=conv-26_qa0064
[retrieval] 66/1986 query_id=conv-26_qa0065
[retrieval] 67/1986 query_id=conv-26_qa0066
[retrieval] 68/1986 query_id=conv-26_qa0067
[retrieval] 69/1986 query_id=conv-26_qa0068
[retrieval] 70/1986 query_id=conv-26_qa0069
[retrieval] 71/1986 query_id=conv-26_qa0070
[retrieval] 72/1986 query_id=conv-26_qa0071
[retrieval] 73/1986 query_id=conv-26_qa0072
[retrieval] 74/1986 query_id=conv-26_qa0073
[retrieval] 75/1986 query_id=conv-26_qa0074
[retrieval] 76/1986 query_id=conv-26_qa0075
[retrieval] 77/1986 query_id=conv-26_qa0076
[retrieval] 78/1986 query_id=conv-26_qa0077
[retrieval] 79/1986 query_id=conv-26_qa0078
[retrieval] 80/1986 query_id=conv-26_qa0079
[retrieval] 81/1986 query_id=conv-26_qa0080
[retrieval] 82/1986 query_id=conv-26_qa0081
[retrieval] 83/1986 query_id=conv-26_qa0082
[retrieval] 84/1986 query_id=conv-26_qa0083
[retrieval] 85/1986 query_id=conv-26_qa0084
[retrieval] 86/1986 query_id=conv-26_qa0085
[retrieval] 87/1986 query_id=conv-26_qa0086
[retrieval] 88/1986 query_id=conv-26_qa0087
[retrieval] 89/1986 query_id=conv-26_qa0088
[retrieval] 90/1986 query_id=conv-26_qa0089
[retrieval] 91/1986 query_id=conv-26_qa0090
[retrieval] 92/1986 query_id=conv-26_qa0091
[retrieval] 93/1986 query_id=conv-26_qa0092
[retrieval] 94/1986 query_id=conv-26_qa0093
[retrieval] 95/1986 query_id=conv-26_qa0094
[retrieval] 96/1986 query_id=conv-26_qa0095
[retrieval] 97/1986 query_id=conv-26_qa0096
[retrieval] 98/1986 query_id=conv-26_qa0097
[retrieval] 99/1986 query_id=conv-26_qa0098
[retrieval] 100/1986 query_id=conv-26_qa0099
[retrieval] 101/1986 query_id=conv-26_qa0100
[retrieval] 102/1986 query_id=conv-26_qa0101
[retrieval] 103/1986 query_id=conv-26_qa0102
[retrieval] 104/1986 query_id=conv-26_qa0103
[retrieval] 105/1986 query_id=conv-26_qa0104
[retrieval] 106/1986 query_id=conv-26_qa0105
[retrieval] 107/1986 query_id=conv-26_qa0106
[retrieval] 108/1986 query_id=conv-26_qa0107
[retrieval] 109/1986 query_id=conv-26_qa0108
[retrieval] 110/1986 query_id=conv-26_qa0109
[retrieval] 111/1986 query_id=conv-26_qa0110
[retrieval] 112/1986 query_id=conv-26_qa0111
[retrieval] 113/1986 query_id=conv-26_qa0112
[retrieval] 114/1986 query_id=conv-26_qa0113
[retrieval] 115/1986 query_id=conv-26_qa0114
[retrieval] 116/1986 query_id=conv-26_qa0115
[retrieval] 117/1986 query_id=conv-26_qa0116
[retrieval] 118/1986 query_id=conv-26_qa0117
[retrieval] 119/1986 query_id=conv-26_qa0118
[retrieval] 120/1986 query_id=conv-26_qa0119
[retrieval] 121/1986 query_id=conv-26_qa0120
[retrieval] 122/1986 query_id=conv-26_qa0121
[retrieval] 123/1986 query_id=conv-26_qa0122
[retrieval] 124/1986 query_id=conv-26_qa0123
[retrieval] 125/1986 query_id=conv-26_qa0124
[retrieval] 126/1986 query_id=conv-26_qa0125
[retrieval] 127/1986 query_id=conv-26_qa0126
[retrieval] 128/1986 query_id=conv-26_qa0127
[retrieval] 129/1986 query_id=conv-26_qa0128
[retrieval] 130/1986 query_id=conv-26_qa0129
[retrieval] 131/1986 query_id=conv-26_qa0130
[retrieval] 132/1986 query_id=conv-26_qa0131
[retrieval] 133/1986 query_id=conv-26_qa0132
[retrieval] 134/1986 query_id=conv-26_qa0133
[retrieval] 135/1986 query_id=conv-26_qa0134
[retrieval] 136/1986 query_id=conv-26_qa0135
